id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento
8611,56,2023-12-25 18:00:00,108.66,Alimentação,Transferência Bancária
8612,155,2023-12-25 19:00:00,926.13,Educação,Transferência Bancária
8613,672,2023-12-25 20:00:00,562.89,Saúde,Transferência Bancária
8614,111,2023-12-25 21:00:00,257.7,Entretenimento,Dinheiro
8615,137,2023-12-25 22:00:00,214.23,Transporte,Cartão de Débito
8616,232,2023-12-25 23:00:00,144.59,Saúde,Cartão de Crédito
8617,992,2023-12-26 00:00:00,430.39,Educação,Transferência Bancária
8618,468,2023-12-26 01:00:00,144.19,Saúde,Transferência Bancária
8619,732,2023-12-26 02:00:00,421.66,Educação,Transferência Bancária
8620,481,2023-12-26 03:00:00,157.28,Educação,Cartão de Crédito
8621,68,2023-12-26 04:00:00,660.24,Educação,Dinheiro
8622,814,2023-12-26 05:00:00,787.39,Transporte,Cartão de Crédito
8623,249,2023-12-26 06:00:00,554.03,Educação,Dinheiro
8624,994,2023-12-26 07:00:00,683.26,Saúde,Cartão de Débito
8625,323,2023-12-26 08:00:00,938.99,Alimentação,Transferência Bancária
8626,922,2023-12-26 09:00:00,641.99,Saúde,Dinheiro
8627,904,2023-12-26 10:00:00,370.52,Transporte,Cartão de Crédito
8628,518,2023-12-26 11:00:00,454.99,Educação,Dinheiro
8629,976,2023-12-26 12:00:00,861.92,Alimentação,Dinheiro
8630,792,2023-12-26 13:00:00,139.41,Transporte,Cartão de Débito
8631,432,2023-12-26 14:00:00,332.48,Entretenimento,Transferência Bancária
8632,487,2023-12-26 15:00:00,581.51,Entretenimento,Transferência Bancária
8633,606,2023-12-26 16:00:00,679.63,Entretenimento,Cartão de Crédito
8634,429,2023-12-26 17:00:00,765.86,Alimentação,Cartão de Crédito
8635,269,2023-12-26 18:00:00,325.02,Saúde,Cartão de Débito
8636,709,2023-12-26 19:00:00,154.4,Alimentação,Dinheiro
8637,537,2023-12-26 20:00:00,955.29,Alimentação,Dinheiro
8638,148,2023-12-26 21:00:00,85.63,Alimentação,Cartão de Crédito
8639,118,2023-12-26 22:00:00,104.85,Entretenimento,Transferência Bancária
8640,850,2023-12-26 23:00:00,499.99,Saúde,Dinheiro
8641,367,2023-12-27 00:00:00,821.08,Alimentação,Cartão de Débito
8642,850,2023-12-27 01:00:00,776.76,Saúde,Cartão de Crédito
8643,66,2023-12-27 02:00:00,938.32,Educação,Dinheiro
8644,970,2023-12-27 03:00:00,150.19,Alimentação,Transferência Bancária
8645,813,2023-12-27 04:00:00,381.97,Alimentação,Transferência Bancária
8646,370,2023-12-27 05:00:00,289.32,Alimentação,Cartão de Débito
8647,175,2023-12-27 06:00:00,862.26,Educação,Cartão de Débito
8648,831,2023-12-27 07:00:00,493.47,Educação,Cartão de Crédito
8649,588,2023-12-27 08:00:00,36.58,Entretenimento,Cartão de Crédito
8650,495,2023-12-27 09:00:00,710.88,Transporte,Transferência Bancária
8651,973,2023-12-27 10:00:00,394.81,Saúde,Transferência Bancária
8652,114,2023-12-27 11:00:00,535.84,Transporte,Dinheiro
8653,111,2023-12-27 12:00:00,894.85,Alimentação,Dinheiro
8654,761,2023-12-27 13:00:00,264.17,Alimentação,Dinheiro
8655,439,2023-12-27 14:00:00,247.86,Entretenimento,Cartão de Débito
8656,715,2023-12-27 15:00:00,270.56,Transporte,Cartão de Débito
8657,147,2023-12-27 16:00:00,344.73,Alimentação,Dinheiro
8658,35,2023-12-27 17:00:00,116.28,Transporte,Transferência Bancária
8659,999,2023-12-27 18:00:00,700.25,Entretenimento,Cartão de Crédito
8660,309,2023-12-27 19:00:00,215.32,Transporte,Cartão de Débito
8661,538,2023-12-27 20:00:00,926.88,Saúde,Cartão de Débito
8662,750,2023-12-27 21:00:00,223.53,Entretenimento,Dinheiro
8663,14,2023-12-27 22:00:00,263.09,Transporte,Cartão de Crédito
8664,374,2023-12-27 23:00:00,304.05,Alimentação,Cartão de Débito
8665,557,2023-12-28 00:00:00,770.85,Educação,Cartão de Crédito
8666,428,2023-12-28 01:00:00,433.33,Educação,Cartão de Débito
8667,728,2023-12-28 02:00:00,821.14,Entretenimento,Cartão de Crédito
8668,233,2023-12-28 03:00:00,787.01,Educação,Cartão de Crédito
8669,705,2023-12-28 04:00:00,930.2,Saúde,Cartão de Débito
8670,563,2023-12-28 05:00:00,759.04,Entretenimento,Cartão de Crédito
8671,939,2023-12-28 06:00:00,61.39,Alimentação,Transferência Bancária
8672,887,2023-12-28 07:00:00,838.91,Alimentação,Cartão de Débito
8673,726,2023-12-28 08:00:00,938.69,Entretenimento,Cartão de Débito
8674,663,2023-12-28 09:00:00,993.75,Educação,Transferência Bancária
8675,440,2023-12-28 10:00:00,134.01,Educação,Cartão de Crédito
8676,502,2023-12-28 11:00:00,617.14,Alimentação,Transferência Bancária
8677,275,2023-12-28 12:00:00,207.46,Saúde,Cartão de Débito
8678,850,2023-12-28 13:00:00,269.88,Educação,Transferência Bancária
8679,76,2023-12-28 14:00:00,748.13,Saúde,Cartão de Crédito
8680,439,2023-12-28 15:00:00,977.89,Educação,Transferência Bancária
8681,732,2023-12-28 16:00:00,598.91,Entretenimento,Cartão de Débito
8682,860,2023-12-28 17:00:00,852.08,Transporte,Cartão de Crédito
8683,956,2023-12-28 18:00:00,18.79,Alimentação,Cartão de Débito
8684,699,2023-12-28 19:00:00,46.27,Entretenimento,Cartão de Débito
8685,289,2023-12-28 20:00:00,600.76,Educação,Dinheiro
8686,915,2023-12-28 21:00:00,395.09,Alimentação,Cartão de Débito
8687,540,2023-12-28 22:00:00,890.86,Transporte,Cartão de Débito
8688,891,2023-12-28 23:00:00,308.96,Transporte,Cartão de Crédito
8689,692,2023-12-29 00:00:00,437.73,Educação,Cartão de Crédito
8690,253,2023-12-29 01:00:00,532.63,Alimentação,Cartão de Crédito
8691,126,2023-12-29 02:00:00,280.31,Educação,Transferência Bancária
8692,177,2023-12-29 03:00:00,909.41,Transporte,Transferência Bancária
8693,37,2023-12-29 04:00:00,469.89,Entretenimento,Cartão de Crédito
8694,410,2023-12-29 05:00:00,429.91,Entretenimento,Transferência Bancária
8695,611,2023-12-29 06:00:00,851.26,Saúde,Dinheiro
8696,610,2023-12-29 07:00:00,318.86,Transporte,Transferência Bancária
8697,127,2023-12-29 08:00:00,819.29,Transporte,Dinheiro
8698,483,2023-12-29 09:00:00,131.05,Educação,Cartão de Crédito
8699,168,2023-12-29 10:00:00,190.96,Saúde,Cartão de Crédito
8700,592,2023-12-29 11:00:00,951.33,Saúde,Transferência Bancária
8701,294,2023-12-29 12:00:00,844.02,Alimentação,Cartão de Crédito
8702,845,2023-12-29 13:00:00,394.02,Educação,Cartão de Crédito
8703,638,2023-12-29 14:00:00,642.07,Entretenimento,Cartão de Débito
8704,343,2023-12-29 15:00:00,943.54,Alimentação,Cartão de Crédito
8705,310,2023-12-29 16:00:00,219.74,Saúde,Cartão de Débito
8706,662,2023-12-29 17:00:00,68.42,Entretenimento,Cartão de Crédito
8707,528,2023-12-29 18:00:00,542.09,Transporte,Dinheiro
8708,540,2023-12-29 19:00:00,151.17,Educação,Dinheiro
8709,419,2023-12-29 20:00:00,195.45,Saúde,Cartão de Crédito
8710,444,2023-12-29 21:00:00,892.62,Transporte,Dinheiro
8711,685,2023-12-29 22:00:00,17.33,Saúde,Dinheiro
8712,558,2023-12-29 23:00:00,818.65,Entretenimento,Dinheiro
8713,840,2023-12-30 00:00:00,521.78,Alimentação,Transferência Bancária
8714,236,2023-12-30 01:00:00,563.7,Entretenimento,Dinheiro
8715,439,2023-12-30 02:00:00,675.05,Educação,Cartão de Débito
8716,214,2023-12-30 03:00:00,437.13,Educação,Transferência Bancária
8717,85,2023-12-30 04:00:00,124.46,Saúde,Cartão de Débito
8718,794,2023-12-30 05:00:00,111.79,Entretenimento,Cartão de Débito
8719,744,2023-12-30 06:00:00,756.82,Alimentação,Cartão de Débito
8720,85,2023-12-30 07:00:00,228.82,Educação,Transferência Bancária
8721,921,2023-12-30 08:00:00,37.82,Alimentação,Cartão de Crédito
8722,489,2023-12-30 09:00:00,979.82,Transporte,Dinheiro
8723,65,2023-12-30 10:00:00,980.59,Saúde,Dinheiro
8724,646,2023-12-30 11:00:00,384.36,Alimentação,Cartão de Crédito
8725,663,2023-12-30 12:00:00,35.27,Saúde,Cartão de Crédito
8726,627,2023-12-30 13:00:00,729.99,Transporte,Cartão de Débito
8727,64,2023-12-30 14:00:00,832.7,Alimentação,Transferência Bancária
8728,343,2023-12-30 15:00:00,133.76,Alimentação,Cartão de Débito
8729,939,2023-12-30 16:00:00,144.1,Transporte,Dinheiro
8730,875,2023-12-30 17:00:00,824.0,Entretenimento,Cartão de Crédito
8731,919,2023-12-30 18:00:00,922.69,Alimentação,Dinheiro
8732,352,2023-12-30 19:00:00,792.85,Alimentação,Cartão de Crédito
8733,158,2023-12-30 20:00:00,208.74,Educação,Transferência Bancária
8734,589,2023-12-30 21:00:00,417.41,Entretenimento,Cartão de Débito
8735,491,2023-12-30 22:00:00,604.83,Alimentação,Dinheiro
8736,658,2023-12-30 23:00:00,168.69,Transporte,Transferência Bancária
8737,855,2023-12-31 00:00:00,218.5,Saúde,Dinheiro
8738,463,2023-12-31 01:00:00,290.06,Transporte,Cartão de Crédito
8739,225,2023-12-31 02:00:00,514.42,Entretenimento,Dinheiro
8740,917,2023-12-31 03:00:00,515.7,Educação,Transferência Bancária
8741,313,2023-12-31 04:00:00,816.15,Educação,Transferência Bancária
8742,615,2023-12-31 05:00:00,755.48,Educação,Cartão de Débito
8743,919,2023-12-31 06:00:00,914.6,Transporte,Dinheiro
8744,859,2023-12-31 07:00:00,834.57,Saúde,Cartão de Crédito
8745,813,2023-12-31 08:00:00,261.34,Saúde,Dinheiro
8746,940,2023-12-31 09:00:00,337.98,Alimentação,Cartão de Débito
8747,466,2023-12-31 10:00:00,505.42,Saúde,Cartão de Crédito
8748,88,2023-12-31 11:00:00,24.13,Saúde,Cartão de Crédito
8749,883,2023-12-31 12:00:00,904.86,Alimentação,Cartão de Débito
8750,303,2023-12-31 13:00:00,53.9,Transporte,Cartão de Crédito
8751,680,2023-12-31 14:00:00,329.22,Transporte,Transferência Bancária
8752,435,2023-12-31 15:00:00,573.48,Entretenimento,Transferência Bancária
8753,682,2023-12-31 16:00:00,522.66,Transporte,Cartão de Crédito
8754,135,2023-12-31 17:00:00,657.92,Educação,Dinheiro
8755,50,2023-12-31 18:00:00,532.24,Educação,Cartão de Crédito
8756,432,2023-12-31 19:00:00,236.71,Entretenimento,Dinheiro
8757,340,2023-12-31 20:00:00,209.07,Saúde,Cartão de Débito
8758,347,2023-12-31 21:00:00,908.17,Entretenimento,Transferência Bancária
8759,646,2023-12-31 22:00:00,271.33,Alimentação,Transferência Bancária
8760,347,2023-12-31 23:00:00,288.17,Entretenimento,Cartão de Débito
8761,649,2024-01-01 00:00:00,418.82,Entretenimento,Cartão de Débito
8762,245,2024-01-01 01:00:00,148.04,Educação,Transferência Bancária
8763,109,2024-01-01 02:00:00,512.2,Alimentação,Cartão de Débito
8764,825,2024-01-01 03:00:00,668.38,Alimentação,Cartão de Crédito
8765,799,2024-01-01 04:00:00,788.14,Entretenimento,Cartão de Crédito
8766,533,2024-01-01 05:00:00,714.34,Alimentação,Dinheiro
8767,90,2024-01-01 06:00:00,156.16,Alimentação,Dinheiro
8768,296,2024-01-01 07:00:00,461.51,Transporte,Dinheiro
8769,112,2024-01-01 08:00:00,48.2,Alimentação,Cartão de Crédito
8770,813,2024-01-01 09:00:00,27.62,Saúde,Transferência Bancária
8771,589,2024-01-01 10:00:00,445.73,Alimentação,Dinheiro
8772,177,2024-01-01 11:00:00,260.43,Educação,Cartão de Crédito
8773,343,2024-01-01 12:00:00,686.53,Transporte,Transferência Bancária
8774,660,2024-01-01 13:00:00,727.0,Educação,Cartão de Débito
8775,101,2024-01-01 14:00:00,896.45,Educação,Cartão de Crédito
8776,758,2024-01-01 15:00:00,763.08,Saúde,Cartão de Débito
8777,629,2024-01-01 16:00:00,57.76,Transporte,Dinheiro
8778,604,2024-01-01 17:00:00,377.91,Entretenimento,Transferência Bancária
8779,401,2024-01-01 18:00:00,280.29,Alimentação,Cartão de Crédito
8780,28,2024-01-01 19:00:00,392.27,Saúde,Dinheiro
8781,937,2024-01-01 20:00:00,168.47,Saúde,Dinheiro
8782,962,2024-01-01 21:00:00,106.73,Entretenimento,Transferência Bancária
8783,537,2024-01-01 22:00:00,525.77,Saúde,Cartão de Débito
8784,58,2024-01-01 23:00:00,723.18,Entretenimento,Dinheiro
8785,498,2024-01-02 00:00:00,704.89,Entretenimento,Transferência Bancária
8786,297,2024-01-02 01:00:00,456.43,Entretenimento,Transferência Bancária
8787,134,2024-01-02 02:00:00,527.06,Saúde,Cartão de Crédito
8788,331,2024-01-02 03:00:00,521.17,Entretenimento,Dinheiro
8789,249,2024-01-02 04:00:00,694.65,Saúde,Cartão de Débito
8790,550,2024-01-02 05:00:00,57.45,Transporte,Cartão de Débito
8791,902,2024-01-02 06:00:00,712.8,Entretenimento,Dinheiro
8792,941,2024-01-02 07:00:00,586.38,Saúde,Cartão de Débito
8793,75,2024-01-02 08:00:00,206.13,Saúde,Transferência Bancária
8794,654,2024-01-02 09:00:00,58.57,Saúde,Transferência Bancária
8795,834,2024-01-02 10:00:00,117.44,Alimentação,Dinheiro
8796,168,2024-01-02 11:00:00,529.44,Alimentação,Cartão de Débito
8797,771,2024-01-02 12:00:00,760.82,Entretenimento,Transferência Bancária
8798,503,2024-01-02 13:00:00,341.31,Transporte,Dinheiro
8799,885,2024-01-02 14:00:00,385.33,Entretenimento,Transferência Bancária
8800,355,2024-01-02 15:00:00,934.8,Educação,Dinheiro
8801,225,2024-01-02 16:00:00,220.88,Educação,Cartão de Crédito
8802,664,2024-01-02 17:00:00,112.71,Transporte,Cartão de Crédito
8803,531,2024-01-02 18:00:00,349.98,Transporte,Dinheiro
8804,146,2024-01-02 19:00:00,748.46,Transporte,Cartão de Crédito
8805,960,2024-01-02 20:00:00,629.82,Alimentação,Cartão de Crédito
8806,241,2024-01-02 21:00:00,421.64,Alimentação,Cartão de Débito
8807,884,2024-01-02 22:00:00,965.11,Educação,Cartão de Crédito
8808,893,2024-01-02 23:00:00,737.65,Transporte,Cartão de Débito
8809,344,2024-01-03 00:00:00,71.24,Saúde,Cartão de Crédito
8810,749,2024-01-03 01:00:00,747.19,Educação,Cartão de Crédito
8811,35,2024-01-03 02:00:00,33.8,Transporte,Transferência Bancária
8812,702,2024-01-03 03:00:00,653.82,Saúde,Dinheiro
8813,1,2024-01-03 04:00:00,218.38,Transporte,Cartão de Crédito
8814,996,2024-01-03 05:00:00,699.48,Entretenimento,Dinheiro
8815,153,2024-01-03 06:00:00,316.68,Saúde,Dinheiro
8816,429,2024-01-03 07:00:00,874.28,Entretenimento,Transferência Bancária
8817,945,2024-01-03 08:00:00,343.54,Alimentação,Dinheiro
8818,508,2024-01-03 09:00:00,623.5,Educação,Dinheiro
8819,126,2024-01-03 10:00:00,293.07,Transporte,Cartão de Crédito
8820,491,2024-01-03 11:00:00,918.05,Educação,Transferência Bancária
8821,482,2024-01-03 12:00:00,783.19,Transporte,Dinheiro
8822,345,2024-01-03 13:00:00,250.87,Entretenimento,Cartão de Crédito
8823,912,2024-01-03 14:00:00,949.31,Saúde,Transferência Bancária
8824,738,2024-01-03 15:00:00,363.59,Saúde,Cartão de Crédito
8825,221,2024-01-03 16:00:00,655.35,Transporte,Transferência Bancária
8826,915,2024-01-03 17:00:00,745.42,Entretenimento,Transferência Bancária
8827,919,2024-01-03 18:00:00,32.67,Transporte,Cartão de Débito
8828,723,2024-01-03 19:00:00,959.38,Transporte,Cartão de Débito
8829,25,2024-01-03 20:00:00,351.0,Transporte,Cartão de Débito
8830,528,2024-01-03 21:00:00,197.88,Saúde,Dinheiro
8831,182,2024-01-03 22:00:00,852.2,Transporte,Cartão de Crédito
8832,499,2024-01-03 23:00:00,705.87,Saúde,Transferência Bancária
8833,841,2024-01-04 00:00:00,95.88,Alimentação,Cartão de Crédito
8834,641,2024-01-04 01:00:00,125.87,Entretenimento,Dinheiro
8835,42,2024-01-04 02:00:00,718.04,Alimentação,Cartão de Débito
8836,915,2024-01-04 03:00:00,84.04,Transporte,Cartão de Débito
8837,481,2024-01-04 04:00:00,918.0,Saúde,Cartão de Crédito
8838,930,2024-01-04 05:00:00,744.12,Entretenimento,Cartão de Crédito
8839,848,2024-01-04 06:00:00,342.14,Educação,Transferência Bancária
8840,748,2024-01-04 07:00:00,369.31,Entretenimento,Cartão de Crédito
8841,872,2024-01-04 08:00:00,511.43,Entretenimento,Transferência Bancária
8842,439,2024-01-04 09:00:00,367.36,Transporte,Transferência Bancária
8843,402,2024-01-04 10:00:00,785.63,Alimentação,Cartão de Débito
8844,546,2024-01-04 11:00:00,974.99,Alimentação,Cartão de Crédito
8845,345,2024-01-04 12:00:00,588.68,Educação,Cartão de Débito
8846,893,2024-01-04 13:00:00,451.58,Transporte,Transferência Bancária
8847,45,2024-01-04 14:00:00,230.55,Entretenimento,Cartão de Débito
8848,646,2024-01-04 15:00:00,656.9,Alimentação,Cartão de Débito
8849,21,2024-01-04 16:00:00,688.72,Alimentação,Transferência Bancária
8850,634,2024-01-04 17:00:00,688.34,Saúde,Dinheiro
8851,70,2024-01-04 18:00:00,36.72,Entretenimento,Dinheiro
8852,864,2024-01-04 19:00:00,900.13,Transporte,Cartão de Crédito
8853,873,2024-01-04 20:00:00,344.73,Alimentação,Cartão de Débito
8854,48,2024-01-04 21:00:00,746.72,Transporte,Cartão de Crédito
8855,491,2024-01-04 22:00:00,762.21,Entretenimento,Cartão de Débito
8856,551,2024-01-04 23:00:00,654.05,Entretenimento,Cartão de Crédito
8857,287,2024-01-05 00:00:00,400.92,Alimentação,Cartão de Crédito
8858,10,2024-01-05 01:00:00,612.3,Educação,Transferência Bancária
8859,542,2024-01-05 02:00:00,49.8,Transporte,Dinheiro
8860,756,2024-01-05 03:00:00,764.28,Transporte,Dinheiro
8861,274,2024-01-05 04:00:00,108.59,Saúde,Dinheiro
8862,956,2024-01-05 05:00:00,402.78,Entretenimento,Transferência Bancária
8863,600,2024-01-05 06:00:00,112.58,Entretenimento,Dinheiro
8864,756,2024-01-05 07:00:00,838.7,Alimentação,Transferência Bancária
8865,381,2024-01-05 08:00:00,554.8,Alimentação,Cartão de Débito
8866,329,2024-01-05 09:00:00,694.05,Alimentação,Transferência Bancária
8867,479,2024-01-05 10:00:00,685.76,Saúde,Cartão de Crédito
8868,15,2024-01-05 11:00:00,843.19,Educação,Cartão de Crédito
8869,516,2024-01-05 12:00:00,141.24,Alimentação,Cartão de Débito
8870,191,2024-01-05 13:00:00,663.13,Alimentação,Cartão de Débito
8871,168,2024-01-05 14:00:00,579.38,Alimentação,Cartão de Crédito
8872,521,2024-01-05 15:00:00,40.59,Saúde,Dinheiro
8873,621,2024-01-05 16:00:00,209.41,Transporte,Dinheiro
8874,137,2024-01-05 17:00:00,274.9,Educação,Dinheiro
8875,154,2024-01-05 18:00:00,81.83,Transporte,Cartão de Débito
8876,388,2024-01-05 19:00:00,361.17,Entretenimento,Cartão de Crédito
8877,209,2024-01-05 20:00:00,36.93,Entretenimento,Transferência Bancária
8878,272,2024-01-05 21:00:00,557.65,Alimentação,Cartão de Débito
8879,143,2024-01-05 22:00:00,219.39,Transporte,Cartão de Crédito
8880,611,2024-01-05 23:00:00,294.13,Saúde,Dinheiro
8881,889,2024-01-06 00:00:00,911.37,Educação,Dinheiro
8882,820,2024-01-06 01:00:00,507.79,Transporte,Dinheiro
8883,69,2024-01-06 02:00:00,276.32,Transporte,Cartão de Crédito
8884,247,2024-01-06 03:00:00,602.48,Educação,Dinheiro
8885,261,2024-01-06 04:00:00,209.65,Transporte,Cartão de Crédito
8886,788,2024-01-06 05:00:00,83.65,Transporte,Cartão de Débito
8887,79,2024-01-06 06:00:00,30.7,Educação,Transferência Bancária
8888,658,2024-01-06 07:00:00,952.01,Saúde,Dinheiro
8889,623,2024-01-06 08:00:00,727.36,Educação,Cartão de Débito
8890,770,2024-01-06 09:00:00,801.95,Alimentação,Cartão de Débito
8891,605,2024-01-06 10:00:00,981.11,Alimentação,Cartão de Crédito
8892,525,2024-01-06 11:00:00,932.31,Alimentação,Cartão de Débito
8893,772,2024-01-06 12:00:00,739.54,Alimentação,Cartão de Crédito
8894,938,2024-01-06 13:00:00,697.05,Entretenimento,Cartão de Crédito
8895,621,2024-01-06 14:00:00,343.48,Saúde,Cartão de Débito
8896,330,2024-01-06 15:00:00,112.98,Entretenimento,Cartão de Crédito
8897,189,2024-01-06 16:00:00,577.99,Transporte,Cartão de Crédito
8898,95,2024-01-06 17:00:00,580.49,Transporte,Cartão de Crédito
8899,617,2024-01-06 18:00:00,952.71,Educação,Cartão de Débito
8900,8,2024-01-06 19:00:00,448.15,Alimentação,Transferência Bancária
8901,67,2024-01-06 20:00:00,693.9,Educação,Cartão de Crédito
8902,496,2024-01-06 21:00:00,579.22,Transporte,Dinheiro
8903,191,2024-01-06 22:00:00,184.99,Alimentação,Cartão de Débito
8904,366,2024-01-06 23:00:00,596.14,Saúde,Cartão de Débito
8905,768,2024-01-07 00:00:00,544.72,Transporte,Cartão de Crédito
8906,521,2024-01-07 01:00:00,498.97,Educação,Cartão de Débito
8907,990,2024-01-07 02:00:00,518.29,Educação,Dinheiro
8908,117,2024-01-07 03:00:00,172.35,Transporte,Transferência Bancária
8909,267,2024-01-07 04:00:00,468.84,Entretenimento,Cartão de Débito
